process_id,master_desc,detail_id,remark
067N5010,Entity,E20700199,DB-800; DB-700
067N5010,Entity,E20700199,DB-800; DB-700
067N5010,Entity,E20700199,DB-800; DB-700
067N5010,Entity (KNS),E22000298,Ultra
067N5010,Entity,E22500199,E&R
067N5010,Lot Size,O20700198,5120
067N5010,Entity Code,R20100698,C
067N5010,PTN No,R20800698,66
067N5010,PTN no,R21500198,05
067N5010,PTN no,R22500198,15
067N5010,PTN no,R23300398,06
067N5010,PTN no,R24050198,04
067N5010,Support Entity,S20400102,
067N5010,Support Entity,S20400102,
067N5010,Support Entity,S22000102,
067N5010,Support Entity,S22000103,SU-25090-405F15
072AF132,Lot Size,O20700198,1600
072AF132,Entity Code,R20100698,Y
072AF132,PTN No,R20800698,09
072AF132,PTN no,R21500198,04
072AF132,PTN no,R23300398,04
072AF132,Support Entity,S20400102,
072AF132,Support Entity,S20400102,
072AF132,Support Entity,S22000102,
072AF132,Support Entity,S22000103,FG10A-CD3513-05A
078EA001,Entity,E20700199,CM-700
078EA001,Entity,E20700199,CM-700
078EA001,Entity,E20700199,CM-700
078EA001,Entity,E20800101,
078EA001,Entity,E21500199,E&R
078EA001,Entity,E22000199,SHINKAWA UTC-2000/2000/S/3000
078EA001,Entity,E22000199,SHINKAWA UTC-2000/2000/S/3000
078EA001,Entity,E22500199,Tepla
078EA001,Entity,E23000103,
078EA001,Entity,E23300101,
078EA001,Entity,E23300101,
078EA001,Entity,E24050198,Tepla
078EA001,Lot Size,O20700198,2640
078EA001,Entity Code,R20100698,Y
078EA001,PTN No,R20800698,DV-010
078EA001,PTN no,R21500198,05
078EA001,PTN no,R22500198,02
078EA001,PTN no,R23300398,04
078EA001,PTN no,R24050198,04
078EA001,Support Entity,S20400102,
078EA001,Support Entity,S20400102,
078EA001,Support Entity,S22000101,SI-23066-283F12
078EA001,Support Entity,S22000102,
078EN006,Entity,E20700199,CM-700
078EN006,Entity,E20700199,CM-700
078EN006,Entity,E20700199,CM-700
078EN006,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
078EN006,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
078EN006,Entity,E22500199,Tepla-400/660
078EN006,Lot Size,O20700198,3600
078EN006,PTN No,R20800698,24
078EN006,PTN no,R21500198,05
078EN006,PTN no,R22500198,02
078EN006,PTN no,R23300398,04
078EN006,PTN no,R24050198,04
078EN006,Support Entity,S20400102,
078EN006,Support Entity,S20400102,
078EN006,Support Entity,S22000101,SI-23066-283F12
078EN006,Support Entity,S22000102,
078EN006,Support Entity,S22000103,SI-23066-283F12
078EN010,Entity,E20700199,CM-700
078EN010,Entity,E20700199,CM-700
078EN010,Entity,E20700199,CM-700
078EN010,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
078EN010,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S/3000
078EN010,Entity (KNS),E22000298,Ultra; Iconn; Maxum base; Maxum Plus
078EN010,Entity,E22500199,TEPLA
078EN010,Lot Size,O20700198,3600
078EN010,PTN No,R20800698,24
078EN010,PTN no,R21500198,05
078EN010,PTN no,R22500198,02
078EN010,PTN no,R23300398,04
078EN010,PTN no,R24050198,04
078EN010,Support Entity,S20400102,
078EN010,Support Entity,S20400102,
078EN010,Support Entity,S22000101,SI-23066-283F12
078EN010,Support Entity,S22000102,
078EN010,Support Entity,S22000103,SI-23066-283F12
078EP001,Entity,E20700199,CM-700
078EP001,Entity,E20700199,CM-700
078EP001,Entity,E20700199,CM-700
078EP001,Entity,E22000199,UTC-1000/1000S;2000/2000S
078EP001,Entity,E22000199,UTC-1000/1000S;2000/2000S
078EP001,Lot Size,O20700198,6000
078EP001,Entity Code,R20100698,Y
078EP001,PTN No,R20800698,31
078EP001,PTN no,R21500198,05
078EP001,PTN no,R22500198,02
078EP001,PTN no,R23300398,04
078EP001,PTN no,R24050198,04
078EP001,Support Entity,S22000101,SI-23066-283F12
078EP001,Support Entity,S22000102,
078EP001,Support Entity,S22000103,SI-23066-283F12
078EP006,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000
078EP006,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000
078EP006,Entity (KNS),E22000298,Ultra;Iconn;Maxum base;Maxum Plus
078EP006,Entity,E22500102,
078EP006,Lot Size,O20700198,6000
078EP006,Entity Code,R20100698,U
078EP006,PTN No,R20800698,31
078EP006,PTN no,R21500198,05
078EP006,PTN no,R22500198,02
078EP006,PTN no,R23300398,04
078EP006,PTN no,R24050198,04
078EP006,Support Entity,S20400102,
078EP006,Support Entity,S20400102,
078EP006,Support Entity,S22000101,SI-23066-283F12
078EP006,Support Entity,S22000102,
078EP006,Support Entity,S22000103,SI-23066-283F12
078EP007,Entity,E20700199,CM-700
078EP007,Entity,E20700199,CM-700
078EP007,Entity,E20700199,CM-700
078EP007,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
078EP007,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
078EP007,Entity (KNS),E22000298,Maxum base;Maxum Plus;Iconn Plus;RAPID
078EP007,Entity,E22500102,
078EP007,Lot Size,O20700198,6000
078EP007,PTN No,R20800698,31
078EP007,PTN no,R21500198,05
078EP007,PTN no,R22500198,02
078EP007,PTN no,R23300398,04
078EP007,PTN no,R24050198,04
078EP007,Support Entity,S22000101,SI-23066-283F12
078EP007,Support Entity,S22000102,
078EP007,Support Entity,S22000103,SI-23066-283F12
078EP009,Entity,E20700199,CM-700
078EP009,Entity,E20700199,CM-700
078EP009,Entity,E20700199,CM-700
078EP009,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
078EP009,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000;5000S
078EP009,Entity (KNS),E22000298,Maxum base;Maxum Plus;Iconn Plus;RAPID
078EP009,Entity,E22500102,
078EP009,Lot Size,O20700198,6000
078EP009,PTN No,R20800698,31
078EP009,PTN no,R21500198,05
078EP009,PTN no,R22500198,02
078EP009,PTN no,R23300398,04
078EP009,PTN no,R24050198,04
078EP009,Support Entity,S22000101,SI-23066-283F12
078EP009,Support Entity,S22000102,
078EP009,Support Entity,S22000103,SI-23066-283F12
078EQ001,Entity,E20700199,CM-700
078EQ001,Entity,E20700199,CM-700
078EQ001,Entity,E20700199,CM-700
078EQ001,Entity,E22000199,SHINKAWA UTC-1000/1000S;2000/2000S;3000
078EQ001,Entity,E22000199,SHINKAWA UTC-1000/1000S;2000/2000S;3000
078EQ001,Entity,E22500199,TEPLA
078EQ001,Lot Size,O20700198,1520
078EQ001,Entity Code,R20100698,N
078EQ001,PTN No,R20800698,DV-010
078EQ001,PTN no,R21500198,05
078EQ001,PTN no,R22500198,02
078EQ001,PTN no,R23300398,04
078EQ001,PTN no,R24050198,04
078EQ001,Support Entity,S20400102,
078EQ001,Support Entity,S20400102,
078EQ001,Support Entity,S22000101,SI-23066-283F12
078EQ001,Support Entity,S22000102,
078U9018,Entity,E20700199,CM-300/700
078U9018,Entity,E20700199,CM-300/700
078U9018,Entity,E20700199,CM-300/700
078U9018,Entity,E22000199,SHINKAWA UTC-1000S/2000/S/3000 & KNS
078U9018,Entity,E22000199,SHINKAWA UTC-1000S/2000/S/3000 & KNS
078U9018,Entity,E22500199,Tepla
078U9018,Entity,E23000103,
078U9018,Entity,E23300101,
078U9018,Entity,E23300101,
078U9018,Entity,E24050198,Tepla
078U9018,Lot Size,O20700198,6720
078U9018,PTN No,R20800698,14
078U9018,PTN no,R21500198,05
078U9018,PTN no,R22500198,02
078U9018,PTN no,R23300398,04
078U9018,PTN no,R24050198,04
078U9018,Support Entity,S20400102,
078U9018,Support Entity,S20400102,
078U9018,Support Entity,S22000101,SI-20090-293E
078U9018,Support Entity,S22000102,
078U9018,Support Entity,S22000103,SI-20090-293E
078U9030,Entity,E20700199,CM-300/CM-700
078U9030,Entity,E20700199,CM-300/CM-700
078U9030,Entity,E20700199,CM-300/CM-700
078U9030,Entity,E22000199,UTC-3000
078U9030,Entity,E22000199,UTC-3000
078U9030,Entity (KNS),E22000298,Iconn
078U9030,Lot Size,O20700198,6720
078U9030,PTN No,R20800698,08
078U9030,PTN no,R21500198,05
078U9030,PTN no,R22500198,02
078U9030,PTN no,R23300398,04
078U9030,PTN no,R24050198,04
078U9030,Support Entity,S22000101,SI-23066-283F12
078U9030,Support Entity,S22000102,
078U9030,Support Entity,S22000103,SI-23066-283F12
078U9034,Entity,E20700199,CM-700
078U9034,Entity,E20700199,CM-700
078U9034,Entity,E20700199,CM-700
078U9034,Entity,E22000199,UTC-3000
078U9034,Entity,E22000199,UTC-3000
078U9034,Entity (KNS),E22000298,Iconn
078U9034,Entity,E22500199,TEPLA
078U9034,Lot Size,O20700198,6720
078U9034,PTN No,R20800698,08
078U9034,PTN no,R21500198,05
078U9034,PTN no,R22500198,02
078U9034,PTN no,R23300398,04
078U9034,PTN no,R24050198,04
078U9034,Support Entity,S20400199,Dual
078U9034,Support Entity,S20400199,Dual
078U9034,Support Entity,S22000101,SI-23066-283F12
078U9034,Support Entity,S22000102,
078U9034,Support Entity,S22000103,SI-23066-283F12
084CT004,Entity,E20700199,CM-700
084CT004,Entity,E20700199,CM-700
084CT004,Entity,E20700199,CM-700
084CT004,Entity,E20800101,
084CT004,Entity,E21500199,E&R
084CT004,Entity,E22000199,SHINKAWA UTC-2000/S/3000
084CT004,Entity,E22000199,SHINKAWA UTC-2000/S/3000
084CT004,Entity,E22500199,Tepla
084CT004,Entity,E23000103,
084CT004,Entity,E23300101,
084CT004,Entity,E23300101,
084CT004,Entity,E24050198,Tepla
084CT004,Lot Size,O20700198,4200
084CT004,Entity Code,R20100698,C
084CT004,PTN No,R20800698,DV-010
084CT004,PTN no,R21500198,05
084CT004,PTN no,R22500198,02
084CT004,PTN no,R23300398,04
084CT004,PTN no,R24050198,04
084CT004,Support Entity,S20400102,
084CT004,Support Entity,S20400102,
084CT004,Support Entity,S22000101,SI-25063-315F
084CT004,Support Entity,S22000102,
084CT004,Support Entity,S22000103,SI-25063-315F
084RB003,Entity,E20700199,DB-700
084RB003,Entity,E20700199,DB-700
084RB003,Entity,E20700199,DB-700
084RB003,Entity,E23300101,
084RB003,Entity,E23300101,
084RB003,Lot Size,O20700198,2800
084RB003,Entity Code,R20100698,Y
084RB003,PTN No,R20800698,07
084RB003,PTN no,R21500198,05
084RB003,PTN no,R22500198,02
084RB003,PTN no,R23300398,06
084RB003,PTN no,R24050198,04
084RB003,Support Entity,S20400102,
084RB003,Support Entity,S20400102,
084RB003,Support Entity,S22000101,P35(1.5-8D-10)
084RB003,Support Entity,S22000102,
084RB003,Support Entity,S22000103,P35(1.5-8D-10)
084UC015,Entity,E20700199,CM-300/700
084UC015,Entity,E20700199,CM-300/700
084UC015,Entity,E20700199,CM-300/700
084UC015,Entity,E20800101,
084UC015,Entity,E21500199,E&R
084UC015,Entity,E22000199,SHINKAWA UTC-2000/S/3000
084UC015,Entity,E22000199,SHINKAWA UTC-2000/S/3000
084UC015,Entity,E22500199,Tepla
084UC015,Entity,E23000103,
084UC015,Entity,E23300101,
084UC015,Entity,E23300101,
084UC015,Entity,E24050198,Tepla
084UC015,Lot Size,O20700198,5600
084UC015,Entity Code,R20100698,Y
084UC015,PTN No,R20800698,13
084UC015,PTN no,R21500198,05
084UC015,PTN no,R22500198,02
084UC015,PTN no,R23300398,04
084UC015,PTN no,R24050198,04
084UC015,PTN no,R24720298,14
084UC015,Support Entity,S20400102,
084UC015,Support Entity,S20400102,
084UC015,Support Entity,S22000101,SU-24066-293E
084UC015,Support Entity,S22000102,
084UC015,Support Entity,S23000101,
084UC015,Support Entity,S23000101,
084UC015,Support Entity,S23000101,
084UC028,Entity,E20700199,CM-700
084UC028,Entity,E20700199,CM-700
084UC028,Entity,E20700199,CM-700
084UC028,Entity,E20800101,
084UC028,Entity,E21500199,E&R
084UC028,Entity,E22000199,SHINKAWA UTC-2000/S/3000
084UC028,Entity,E22000199,SHINKAWA UTC-2000/S/3000
084UC028,Entity,E22500199,Tepla
084UC028,Entity,E23000103,
084UC028,Entity,E23300101,
084UC028,Entity,E23300101,
084UC028,Entity,E24050198,Tepla
084UC028,Lot Size,O20700198,5600
084UC028,Entity Code,R20100698,Y
084UC028,PTN No,R20800698,DV-010
084UC028,PTN no,R21500198,05
084UC028,PTN no,R22500198,02
084UC028,PTN no,R23300398,04
084UC028,PTN no,R24050198,04
084UC028,PTN no,R24720298,14
084UC028,Support Entity,S20400102,
084UC028,Support Entity,S20400102,
084UC028,Support Entity,S22000101,QQF882640L0033-CMS
084UC028,Support Entity,S22000102,
084UC088,Entity,E20700199,CM-700
084UC088,Entity,E20700199,CM-700
084UC088,Entity,E20700199,CM-700
084UC088,Entity,E20800101,
084UC088,Entity,E21500199,E&R
084UC088,Entity,E22000199,SHINKAWA UTC-2000/S/3000
084UC088,Entity,E22000199,SHINKAWA UTC-2000/S/3000
084UC088,Entity (KNS),E22000298,Ultra;Iconn;Maxum base;Maxum Plus;RAPID
084UC088,Entity,E22500199,Tepla
084UC088,Entity,E23000103,
084UC088,Entity,E23300101,
084UC088,Entity,E23300101,
084UC088,Entity,E24050198,Tepla
084UC088,Lot Size,O20700198,5600
084UC088,Entity Code,R20100698,Y
084UC088,PTN No,R20800698,DV-010
084UC088,PTN no,R21500198,05
084UC088,PTN no,R22500198,02
084UC088,PTN no,R23300398,04
084UC088,PTN no,R24050198,04
084UC088,Support Entity,S20400102,
084UC088,Support Entity,S20400102,
084UC088,Support Entity,S22000101,FG085A-CD3313-06A
084UC088,Support Entity,S22000102,
084UC088,Support Entity,S22000103,FG085A-CD3313-06A
084UC096,Entity,E22500199,E&R
084UC096,Lot Size,O20700198,2800
084UC096,Entity Code,R20100698,Y
084UC096,PTN No,R20800698,13
084UC096,PTN no,R21500198,05
084UC096,PTN no,R22500198,15
084UC096,PTN no,R23300398,06
084UC096,PTN no,R24050198,04
084UC096,Support Entity,S20400102,
084UC096,Support Entity,S20400102,
084UC096,Support Entity,S22000102,
084UC096,Support Entity,S22000103,SU-24075-355E
084UC097,Entity,E22500199,E&R
084UC097,Lot Size,O20700198,2800
084UC097,Entity Code,R20100698,Y
084UC097,PTN No,R20800698,13
084UC097,PTN no,R21500198,05
084UC097,PTN no,R22500198,15
084UC097,PTN no,R23300398,06
084UC097,PTN no,R24050198,04
084UC097,Support Entity,S20400102,
084UC097,Support Entity,S20400102,
084UC097,Support Entity,S22000102,
084UC097,Support Entity,S22000103,SU-24075-355E
084UC136,Entity,E23000103,
084UC136,Entity,E23300101,
084UC136,Entity,E23300101,
084UC136,Entity,E24050198,Tepla
084UC136,Lot Size,O20700198,5600
084UC136,Entity Code,R20100698,Y
084UC136,PTN No,R20800698,24
084UC136,PTN no,R21500198,05
084UC136,PTN no,R22500198,02
084UC136,PTN no,R23300398,03
084UC136,PTN no,R24050198,04
084UC136,Support Entity,S20400102,
084UC136,Support Entity,S20400102,
084UC136,Support Entity,S22000101,FG085A-CD3313-06A
084UC136,Support Entity,S22000102,
084UC136,Support Entity,S22000103,FG085A-CD3313-06A
084UC147,Entity,E20700199,CM-700
084UC147,Entity,E20700199,CM-700
084UC147,Entity,E20700199,CM-700
084UC147,Entity,E22500199,E&R
084UC147,Lot Size,O20700198,2800
084UC147,Entity Code,R20100698,Y
084UC147,PTN No,R20800698,24
084UC147,PTN no,R21500198,05
084UC147,PTN no,R22500198,15
084UC147,PTN no,R23300398,06
084UC147,PTN no,R24050198,04
084UC147,Support Entity,S20400102,
084UC147,Support Entity,S20400102,
084UC147,Support Entity,S22000102,
084UC147,Support Entity,S22000103,SU-24075-355E
084UC156,Entity,E20700199,DB-700
084UC156,Entity,E20700199,DB-700
084UC156,Entity,E20700199,DB-700
084UC156,Entity,E22000199,SHINKAWA UTC-1000/S; 2000/S/ 3000
084UC156,Entity,E22000199,SHINKAWA UTC-1000/S; 2000/S/ 3000
084UC156,Entity,E23000103,
084UC156,Entity,E23300101,
084UC156,Entity,E23300101,
084UC156,Entity,E24050198,Tepla
084UC156,Lot Size,O20700198,5600
084UC156,Entity Code,R20100698,Y
084UC156,PTN No,R20800698,25
084UC156,PTN no,R21500198,05
084UC156,PTN no,R22500198,02
084UC156,PTN no,R23300398,03
084UC156,PTN no,R24050198,04
084UC156,Support Entity,S20400102,
084UC156,Support Entity,S20400102,
084UC156,Support Entity,S20400199,Dual
084UC156,Support Entity,S20400199,Dual
084UC156,Support Entity,S22000101,FG085A-CD3313-06A
084UC156,Support Entity,S22000102,
084UC178,Entity,E20700199,CM-700
084UC178,Entity,E20700199,CM-700
084UC178,Entity,E20700199,CM-700
084UC178,Entity,E22000199,SHINKAWA UTC-1000/1000S; 2000/2000S
084UC178,Entity,E22000199,SHINKAWA UTC-1000/1000S; 2000/2000S
084UC178,Entity (KNS),E22000298,Iconn/Maxum(Ultra)/Maxum Plus/Maxum Base
084UC178,Lot Size,O20700198,5600
084UC178,Entity Code,R20100698,Y
084UC178,PTN No,R20800698,28
084UC178,PTN no,R21500198,05
084UC178,PTN no,R22500198,02
084UC178,PTN no,R23300398,06
084UC178,PTN no,R24050198,04
084UC178,Support Entity,S20400102,
084UC178,Support Entity,S20400102,
084UC178,Support Entity,S22000101,SI-23066-283F12
084UC178,Support Entity,S22000102,
084UC178,Support Entity,S22000103,SI-23066-283F12
084UC193,Entity,E20700199,CM-700
084UC193,Entity,E20700199,CM-700
084UC193,Entity,E20700199,CM-700
084UC193,Entity,E22000199,SHINKAWA UTC-1000/1000S;2000/2000S;3000
084UC193,Entity,E22000199,SHINKAWA UTC-1000/1000S;2000/2000S;3000
084UC193,Entity (KNS),E22000298,Iconn/Maxum(Ultra)/Maxum Plus/Maxum Base
084UC193,Entity,E22500199,TEPLA
084UC193,Lot Size,O20700198,2800
084UC193,Entity Code,R20100698,Y
084UC193,PTN No,R20800698,28
084UC193,PTN no,R21500198,05
084UC193,PTN no,R22500198,02
084UC193,PTN no,R23300398,06
084UC193,PTN no,R24050198,04
084UC193,Support Entity,S20400102,
084UC193,Support Entity,S20400102,
084UC193,Support Entity,S22000101,SI-23066-283F12
084UC193,Support Entity,S22000102,
084UC193,Support Entity,S22000103,SI-23066-283F12
084UC196,Entity,E20700199,CM-700
084UC196,Entity,E20700199,CM-700
084UC196,Entity,E20700199,CM-700
084UC196,Entity (KNS),E22000298,Ultra
084UC196,Entity,E22500199,E&R
084UC196,Lot Size,O20700198,2800
084UC196,Entity Code,R20100698,Y
084UC196,PTN No,R20800698,24
084UC196,PTN no,R21500198,05
084UC196,PTN no,R22500198,15
084UC196,PTN no,R23300398,06
084UC196,PTN no,R24050198,04
084UC196,Support Entity,S20400102,
084UC196,Support Entity,S20400102,
084UC196,Support Entity,S22000102,
084UC196,Support Entity,S22000103,SU-24075-355E
084UC203,Entity,E22000199,Ultra;Iconn
084UC203,Entity,E22000199,Ultra;Iconn
084UC203,Entity,E22500102,
084UC203,Lot Size,O20700198,5600
084UC203,Entity Code,R20100698,C
084UC203,PTN No,R20800698,24
084UC203,PTN no,R21500198,01
084UC203,PTN no,R22500198,02
084UC203,PTN no,R23300398,06
084UC203,PTN no,R24050198,04
084UC203,Support Entity,S20400102,
084UC203,Support Entity,S20400102,
084UC203,Support Entity,S22000102,
084UC203,Support Entity,S22000103,SI-18080-223E
085UO002,Entity,E20700199,DATACON 8800
085UO002,Entity,E20700199,DATACON 8800
085UO002,Entity,E20700199,DATACON 8800
085UO002,Entity,E22500102,
085UO002,Lot Size,O20700198,3240
085UO002,Entity Code,R20100698,C
085UO002,PTN No,R22020198,51
085UO002,PTN No,R22030198,FC-042
085UO002,PTN No,R22080198,81
085UO002,PTN no,R22500198,10
085UO002,PTN no,R23300398,11
085UO002,Support Entity,S20400102,
085UO002,Support Entity,S20400102,
086TA127,Entity,E20700199,DB-800; DB-700
086TA127,Entity,E20700199,DB-800; DB-700
086TA127,Entity,E20700199,DB-800; DB-700
086TA127,Entity,E21500199,E&R;Tepla
086TA127,Entity,E22000199,SHINKAWA UTC-1000/S; 2000/S; 3000
086TA127,Entity,E22000199,SHINKAWA UTC-1000/S; 2000/S; 3000
086TA127,Entity,E23000101,
086TA127,Entity,E23000101,
086TA127,Entity,E23000101,
086TA127,Entity,E23000103,
086TA127,Entity,E23300101,
086TA127,Entity,E23300101,
086TA127,Entity,E24000101,
086TA127,SP Entity,E24100101,
086TA127,SP Entity,E24100199,Rework X-ray : 1 point
086TA127,Entity,E24300101,
086TA127,Lot Size,O20700198,1600
086TA127,Entity Code,R20100698,Y
086TA127,PTN No,R20800698,09
086TA127,PTN no,R21500198,04
086TA127,PTN no,R23300398,06
086TA127,PTN no,R24250398,08
086TA127,Support Entity,S20400102,
086TA127,Support Entity,S20400102,
086TA127,Support Entity,S22000101,QQF882640L0033-CMS
086TA127,Support Entity,S22000102,
088Y2001ENG,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
088Y2001ENG,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
088Y2001ENG,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
088Y2001ENG,Entity,E20800199,ESEC-2100; DB-800; DB-700; DB-830
088Y2001ENG,Entity,E21500199,
088Y2001ENG,Entity (KNS),E22000298,RAPID
088Y2001ENG,Entity,E22500199,NEMST-2002ILV
088Y2001ENG,Lot Size,O20700198,1320
088Y2001ENG,Entity Code,R20100698,C
088Y2001ENG,PTN No,R20800698,63
088Y2001ENG,PTN no,R21500198,04
088Y2001ENG,PTN no,R22500198,014
088Y2001ENG,PTN no,R23300398,04
088Y2001ENG,PTN no,R24250398,08
088Y2001ENG,PTN no,R31500198,04
088Y2001ENG,Support Entity,S20400102,
088Y2001ENG,Support Entity,S20400102,
088Y2001ENG,Support Entity,S22000102,
088Y2001ENG,Support Entity,S22000103,SU-22061-263E12
088Y2001ENG,Support Entity,S32000102,
088Y2001ENG,Support Entity,S32000104,SU-22061-263E12
090MV068,Entity,E20700199,ESEC-2100; DB-800; DB-700
090MV068,Entity,E20700199,ESEC-2100; DB-800; DB-700
090MV068,Entity,E20700199,ESEC-2100; DB-800; DB-700
090MV068,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000
090MV068,Entity,E22000199,UTC-1000/1000S; 2000/2000S; 3000
090MV068,Entity (KNS),E22000298,Maxum base;Maxum Plus;Iconn Plus;RAPID
090MV068,Entity,E22500102,
090MV068,Lot Size,O20700198,2400
090MV068,Entity Code,R20100698,Y
090MV068,PTN No,R20800698,07
090MV068,PTN no,R21500198,05
090MV068,PTN no,R22500198,02
090MV068,PTN no,R23300398,06
090MV068,PTN no,R24050198,04
090MV068,Support Entity,S20400102,
090MV068,Support Entity,S20400102,
090MV068,Support Entity,S22000101,SI-25063-315F
090MV068,Support Entity,S22000102,
090MV068,Support Entity,S22000103,SI-25063-315F
090NC061,Entity,E20400199,A-WD-300T
090NC061,Entity,E20400199,A-WD-300T
090NC061,Entity,E20700199,DB-700
090NC061,Entity,E20700199,DB-700
090NC061,Entity,E20700199,DB-700
090NC061,Entity,E20800101,
090NC061,Entity,E21500199,E&R
090NC061,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
090NC061,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
090NC061,Entity,E22500199,Tepla
090NC061,Entity,E23000103,
090NC061,Entity,E23200199,E&R BLAZON-2000
090NC061,Entity,E23200199,E&R BLAZON-2000
090NC061,Entity,E23300101,
090NC061,Entity,E23300101,
090NC061,Entity,E24050198,Tepla
090NC061,Placement Entity,E24100201,
090NC061,Reflow Entity,E24100301,
090NC061,Cleaning Entity,E24100401,
090NC061,Entity,E24300199,ASA V2
090NC061,Entity,E24500199,RVSI 7700
090NC061,Lot Size,O20700198,4160
090NC061,Entity Code,R20100698,C
090NC061,PTN No,R20800698,07
090NC061,PTN no,R21500198,05
090NC061,PTN no,R22500198,02
090NC061,PTN no,R23300398,04
090NC061,PTN no,R24050198,04
090NC061,Support Entity,S20400102,
090NC061,Support Entity,S20400102,
090NC061,Support Entity,S22000101,QQF882640L0033-CMS
090NC061,Support Entity,S22000102,
090NC064,Entity,E20400199,A-WD-300T
090NC064,Entity,E20400199,A-WD-300T
090NC064,Entity,E20700199,DB-700
090NC064,Entity,E20700199,DB-700
090NC064,Entity,E20700199,DB-700
090NC064,Entity,E20800101,
090NC064,Entity,E21500199,E&R
090NC064,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
090NC064,Entity,E22000199,SHINKAWA UTC-1000/S/2000/S
090NC064,Entity,E22500199,Tepla
090NC064,Entity,E23000103,
090NC064,Entity,E23200199,E&R BLAZON-2000
090NC064,Entity,E23200199,E&R BLAZON-2000
090NC064,Entity,E23300101,
090NC064,Entity,E23300101,
090NC064,Entity,E24050198,Tepla
090NC064,Placement Entity,E24100201,
090NC064,Reflow Entity,E24100301,
090NC064,Cleaning Entity,E24100401,
090NC064,Entity,E24300199,ASA V2
090NC064,Entity,E24500199,RVSI 7700
090NC064,Lot Size,O20700198,4160
090NC064,Entity Code,R20100698,C
090NC064,PTN No,R20800698,07
090NC064,PTN no,R21500198,05
090NC064,PTN no,R22500198,02
090NC064,PTN no,R23300398,04
090NC064,PTN no,R24050198,04
090NC064,Support Entity,S20400102,
090NC064,Support Entity,S20400102,
090NC064,Support Entity,S22000101,PI-23090-365E15
090NC064,Support Entity,S22000102,
090NC064,Support Entity,S22000103,PI-23090-365E15
090NC073,Entity,E20700199,DB-700
090NC073,Entity,E20700199,DB-700
090NC073,Entity,E20700199,DB-700
090NC073,Entity,E21500199,E&R
090NC073,Entity,E22500199,Tepla
090NC073,Entity,E23000103,
090NC073,Entity,E23300101,
090NC073,Entity,E23300101,
090NC073,Entity,E24050198,Tepla
090NC073,Lot Size,O20700198,4160
090NC073,Entity Code,R20100698,L
090NC073,PTN no,R21500198,05
090NC073,PTN No,R22250198,05
090NC073,PTN no,R22500198,02
090NC073,PTN no,R23300398,04
090NC073,PTN no,R24050198,04
090NC073,Support Entity,S20400102,
090NC073,Support Entity,S20400102,
090NC073,Support Entity,S22000101,SI-23066-283F12
090NC073,Support Entity,S22000102,
090NC081,Entity,E20700199,DB-800
090NC081,Entity,E20700199,DB-800
090NC081,Entity,E20700199,DB-800
090NC081,Entity (KNS),E22000298,Ultra/Iconn
090NC081,Entity,E22500199,E&R
090NC081,Lot Size,O20700198,4160
090NC081,Entity Code,R20100698,C
090NC081,PTN No,R20800698,62
090NC081,PTN no,R21500198,05
090NC081,PTN No,R22250198,05
090NC081,PTN no,R22500198,15
090NC081,PTN no,R23300398,06
090NC081,PTN no,R24050198,04
090NC081,Support Entity,S20400102,
090NC081,Support Entity,S20400102,
090NC081,Support Entity,S22000102,
090NC081,Support Entity,S22000103,SU-25075-325F15
090NC093,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
090NC093,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
090NC093,Entity,E20700199,ESEC-2100; DB-800; DB-700; DB-830
090NC093,Entity (KNS),E22000298,Ultra
090NC093,Entity,E22500101,
090NC093,Lot Size,O20700198,2720
090NC093,Entity Code,R20100698,C
090NC093,PTN No,R20800698,66
090NC093,PTN no,R21500198,05
090NC093,PTN no,R22500198,15
090NC093,PTN no,R23300398,04
090NC093,PTN no,R24050198,04
090NC093,Support Entity,S20400102,
090NC093,Support Entity,S20400102,
090NC093,Support Entity,S22000102,
090NC093,Support Entity,S22000103,SU-25090-405F15
090NC094,Entity,E20700199,090NC094
090NC094,Entity,E20700199,090NC094
090NC094,Entity,E20700199,090NC094
090NC094,Entity (KNS),E22000298,Ultra
090NC094,Entity,E22500101,
090NC094,Lot Size,O20700198,2720
090NC094,Entity Code,R20100698,C
090NC094,PTN No,R20800698,66
